📺央视频道,#genre#
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-13.m3u8
第一财经,https://stream1.freetv.fun/ipv6-di-yi-cai-jing-8.m3u8
纪实人文,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000365/index.m3u8?fmmv6
纪实人文,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000004000010282/index.m3u8?channel-id=bestzb&Contentid=5000000004000010282&livemode=1&stbId=3
纪实人文,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226230/index.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实人文,https://stream1.freetv.fun/ipv6-ji-shi-ren-wen-12.m3u8

☘️辽宁频道,#genre#
辽宁北方,http://xiaoya.ayemovie.top:5555/rtp/232.0.0.55:8542
辽宁北方,https://stream1.freetv.fun/liao-zhu-bei-fang-3.m3u8
辽宁影视剧,https://stream1.freetv.fun/liao-zhu-ying-shi-ju-1.m3u8
辽宁影视剧,https://stream1.freetv.fun/liao-zhu-ying-shi-ju-3.m3u8
辽宁影视剧,https://stream1.freetv.fun/liao-zhu-ying-shi-ju-2.m3u8
辽宁教育青少,https://stream1.freetv.fun/liao-zhu-jiao-yu-qing-shao-1.m3u8
辽宁生活,http://xiaoya.ayemovie.top:5555/rtp/232.0.0.96:8538
辽宁生活,https://stream1.freetv.fun/liao-zhu-sheng-huo-1.m3u8
辽宁经济,http://xiaoya.ayemovie.top:5555/rtp/232.0.0.155:9320
辽宁经济,https://stream1.freetv.fun/liao-zhu-jing-ji-2.m3u8
辽宁都市,http://xiaoya.ayemovie.top:5555/rtp/232.0.0.88:8890
辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8
辽宁都市,https://stream1.freetv.fun/liao-zhu-du-shi-5.m3u8

☘️湖南频道,#genre#
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-13.m3u8
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-4.m3u8
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-8.m3u8
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-9.m3u8
湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-6.ctv
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-6.m3u8
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-1.m3u8
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-15.ctv
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-5.m3u8
湖南经视,https://stream1.freetv.fun/hu-nan-jing-shi-2.m3u8
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-2.m3u8
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-12.m3u8
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-14.ctv
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-7.m3u8
湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-3.m3u8
湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-2.ctv
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-2.ctv
湖南国际,https://stream1.freetv.fun/hu-nan-guo-ji-4.ctv
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-7.m3u8
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-5.ctv
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-2.ctv
湖南公共,https://stream1.freetv.fun/hu-nan-gong-gong-7.ctv
金鹰纪实,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000482/index.m3u8?IAS
金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/1.m3u8
金鹰纪实,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226351/index.m3u8
金鹰纪实,http://iptv.huuc.edu.cn/hls/gedocu.m3u8
金鹰纪实,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8

☘️湖北频道,#genre#
湖北综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-4.ctv
湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-6.ctv
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-2.ctv
湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-24.m3u8
湖北生活,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072c62e405/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKJPodw5BcDirSOw7egztI5bUvJjqPzSNAhrA37GrbRBIAjGQpzP0QmgsmuHnQyd2c
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-3.ctv
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-2.m3u8
湖北生活,https://stream1.freetv.fun/hu-bei-sheng-huo-4.ctv
湖北生活,https://t.freetv.fun/live/hu-bei-sheng-huo.m3u8
湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-4.ctv
湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-1.ctv
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-1.m3u8
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-1.ctv
湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-14.m3u8
湖北公共,https://stream1.freetv.fun/hu-bei-gong-gong-5.ctv
湖北垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNL%2Be1h4FfA5QqwJ7IPOz3p2qIS7djSxm17Htd%2FckZkm%2FVqsKHEJFJt26ju9iibzMEo
湖北垄上,https://stream1.freetv.fun/hu-bei-long-shang-1.ctv
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-1.m3u8
武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-7.m3u8
武汉二台电视剧,https://stream1.freetv.fun/wu-yi-2dian-shi-ju-1.m3u8
武汉四台经济,https://stream1.freetv.fun/wu-yi-jing-ji-1.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-4.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-6.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-8.m3u8
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-13.ctv
武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-1.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-1.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-2.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-3.m3u8
十堰新闻,https://stream1.freetv.fun/shi-yan-xin-wen-4.m3u8

☘️天津频道,#genre#
天津卫视,https://live.chinacert.cftest5.cn/zgst/live/tianjin
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/1.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
天津卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226204/index.m3u8
天津卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

☘️福建频道,#genre#
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
三明新闻综合,https://ls.qingting.fm/live/5022100/64k.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian,
厦门卫视,https://live.chinacert.cftest5.cn/zgst/live/xiamen
厦门卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
厦门卫视,https://epg.pw/stream/aa65dd411565991ace44f9e5934bd018fdd52122e052d471a363b6ee839e1079.ctv
厦门卫视,http://ott.mobaibox.com/PLTV/3/224/3221226996/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
龙岩公共,http://731200.xyz:9999/udp/239.255.40.160:8208
龙岩新闻综合,http://731200.xyz:9999/udp/239.255.40.160:8208
福建文体,http://www.731200.xyz:9999/rtp/239.255.40.155:8208
福建文体,http://731200.xyz:9999/udp/239.255.40.155:8208
福建新闻,http://www.731200.xyz:9999/rtp/239.255.40.151:8208
福建新闻,https://stream1.freetv.fun/fu-jian-xin-wen-1.m3u8
福建新闻,https://stream1.freetv.fun/fu-jian-xin-wen-2.m3u8
福建新闻,https://stream1.freetv.fun/fu-jian-xin-wen-6.m3u8
福建新闻,https://stream1.freetv.fun/fu-jian-xin-wen-3.m3u8
福建电视剧,http://www.731200.xyz:9999/rtp/239.255.40.152:8208
福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-1.m3u8
福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-5.m3u8
福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-2.m3u8
福建电视剧,https://stream1.freetv.fun/fu-jian-dian-shi-ju-3.m3u8
福建经济,http://www.731200.xyz:9999/rtp/239.255.40.154:8208
福建经济,http://731200.xyz:9999/udp/239.255.40.154:8208
福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-4.m3u8
福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-1.m3u8
福建经济,https://stream1.freetv.fun/fu-jian-jing-ji-2.m3u8
福建综合,http://www.731200.xyz:9999/rtp/239.255.40.148:8208
福建综合,http://www.731200.xyz:9999/rtp/239.255.40.202:8208
福建综合,https://stream1.freetv.fun/fu-jian-zong-he-6.m3u8
福建综合,https://stream1.freetv.fun/fu-jian-zong-he-5.m3u8
福建综合,https://stream1.freetv.fun/fu-jian-zong-he-4.m3u8
福建公共,https://stream1.freetv.fun/fu-jian-gong-gong-4.ctv
福建公共,https://t.freetv.fun/live/fu-jian-gong-gong-1.m3u8
福建公共,https://t.freetv.fun/live/fu-jian-gong-gong.m3u8
福建旅游,http://www.731200.xyz:9999/rtp/239.255.40.153:8208
福建旅游,http://www.731200.xyz:9999/rtp/239.255.40.150:8208
福建旅游,https://stream1.freetv.fun/fu-jian-lu-you-6.m3u8
福建旅游,https://t.freetv.fun/live/fu-jian-lu-you-1.m3u8
福建旅游,https://t.freetv.fun/live/fu-jian-lu-you.m3u8
福建经视,http://www.731200.xyz:9999/rtp/239.255.40.154:8208
福建经视,http://731200.xyz:9999/udp/239.255.40.154:8208
福建经视,https://stream1.freetv.fun/fu-jian-jing-ji-4.m3u8
福建经视,https://stream1.freetv.fun/fu-jian-jing-ji-1.m3u8
福建经视,https://stream1.freetv.fun/fu-jian-jing-ji-2.m3u8
福建体育,http://www.731200.xyz:9999/rtp/239.255.40.155:8208
福建体育,http://731200.xyz:9999/udp/239.255.40.155:8208
福建少儿,http://www.731200.xyz:9999/rtp/239.255.40.156:8208
福建少儿,https://stream1.freetv.fun/fu-jian-shao-er-1.m3u8
福建少儿,https://stream1.freetv.fun/fu-jian-shao-er-6.m3u8
福建少儿,https://stream1.freetv.fun/fu-jian-shao-er-4.m3u8
福建少儿,https://stream1.freetv.fun/fu-jian-shao-er-7.m3u8

☘️黑龙江频道,#genre#
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225965/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225965/main.m3u8
黑龙江文体,https://stream1.freetv.fun/hei-long-jiang-wen-ti-7.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225967/index.m3u8
黑龙江新闻法治,https://ls.qingting.fm/live/4974/64k.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-6.m3u8
黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-4.m3u8
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225973/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江影视,https://stream1.freetv.fun/hei-long-jiang-ying-shi-1.m3u8
黑龙江影视,https://stream1.freetv.fun/hei-long-jiang-ying-shi-7.m3u8
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4025]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225969/main.m3u8
黑龙江少儿,https://ls.qingting.fm/live/4972/64k.m3u8
黑龙江少儿,https://idclive.hljtv.com:4430/live/hljse_hd.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225979/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,https://stream1.freetv.fun/hei-long-jiang-shao-er-8.m3u8
黑龙江新闻,https://ls.qingting.fm/live/4974/64k.m3u8
黑龙江新闻,https://fenghuang.tv12.xyz/66.m3u8
黑龙江新闻,https://stream1.freetv.fun/hei-long-jiang-xin-wen-9.m3u8
哈尔滨新闻综合,https://stream1.freetv.fun/ha-er-bin-xin-wen-zong-he-4.m3u8
哈尔滨影视,http://streamings.hrbtv.net/live/4f28da88b8984bcbbced624179617f2c?fmt=h264_400k_flv
哈尔滨生活,http://streamings.hrbtv.net/live/09e35fcca53542bfa24a6b34e0fc2ff8?fmt=h264_400k_flv

🌊港·澳,#genre#
翡翠台,https://mytv.cdn.loc.cc/o12.php?id=fct
翡翠台,https://o11.163189.xyz/stream/tvb/fct4k/
翡翠台,https://cdn6.163189.xyz/163189/fct
翡翠台,https://o11.163189.xyz/stream/tvb/fct/
翡翠台,https://smt.1678520.xyz/smt3.2.3.php?id=jade_twn
明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt
明珠台,https://o11.163189.xyz/stream/tvb/mzt/
明珠台,https://cdn6.163189.xyz/163189/mzt
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
明珠台,http://r.jdshipin.com/ZQ4kN
Plus综合,https://cdn9.163189.xyz/smt3.1.1.php?id=j2_twn
凤凰中文,https://cdn6.163189.xyz/163189/fhzw
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰中文,http://cdn6.163189.xyz/163189/fhzw
凤凰中文,https://smt2.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd
凤凰中文,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixtv_hd
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰香港,http://rihou.cc:555/tv/[Pd]凤凰香港
凤凰香港,https://cdn6.163189.xyz/163189/fhhk
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://cdn6.163189.xyz/163189/fhhk
凤凰香港,https://cdn9.163189.xyz/smt3.1.1.php?id=hkphoenix_twn
凤凰资讯,https://cdn6.163189.xyz/163189/fhzx
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://cdn6.163189.xyz/163189/fhzx
凤凰资讯,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixinfo_hd
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
华丽翡翠台,https://cdn6.163189.xyz/163189/jade
华丽翡翠台,https://o11.163189.xyz/stream/live/hlt/
华丽翡翠台,https://o11.163189.xyz/stream/live/jade/
华丽翡翠台,http://r.jdshipin.com/thuYX
华丽翡翠台,http://o11.163189.xyz/stream/live/hlt/
无线新闻台,https://cdn6.163189.xyz/163189/wxxw
无线新闻台,https://smt.1678520.xyz/smt3.2.3.php?id=inews_twn
无线新闻台,https://cdn6.163189.xyz/163189/wxxwt
无线新闻台,http://r.jdshipin.com/CkuBd
无线新闻台,https://php.jdshipin.com:2096/TVOD/iptv.php?id=tvbxw
无线高清翡翠台,https://cdn6.163189.xyz/163189/fct
无线高清翡翠台,https://cdn6.163189.xyz/163189/fct4k
无线华丽台,https://cdn6.163189.xyz/163189/hlfct
无线功夫台,https://cdn6.163189.xyz/163189/yzwx
无线星河台,https://cdn6.163189.xyz/163189/tvbxh
无线明珠,https://cdn6.163189.xyz/163189/mzt
无线明珠,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
无线星河,https://cdn6.163189.xyz/163189/tvbxh
无线星河,https://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe
无线功夫,https://cdn6.163189.xyz/163189/yzwx
有线新闻,https://cdn.163189.xyz/163189/hoy78
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-1.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-2.m3u8
有线综合,https://cdn6.163189.xyz/163189/hoy
有线亚剧,https://cdn2.163189.xyz/163189/hoyjj
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB星河,https://cdn10.163189.xyz/163189/xinghe
TVB星河,https://cdn6.163189.xyz/163189/tvbxh
TVB星河,http://r.jdshipin.com/Voac4
TVB星河,https://smt2.1678520.xyz/smt3.2.1.php?id=Xinhe
TVB娱乐新闻台,https://cdn6.163189.xyz/163189/ylxw
TVB娱乐新闻台,https://6.cdn.loc.cc/163189.php?id=tvb1
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/
千禧经典台,https://smt.1678520.xyz/smt3.2.3.php?id=Tvbclassic
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
千禧经典台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
美亚电影,https://hls-gateway.vpstv.net/streams/709286.m3u8
美亚电影,https://hls-gateway.vpstv.net/streams/708901.m3u8
美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
香港环球卫视,https://hls-gateway.vpstv.net/streams/709379.m3u8
美亚电影台,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
龙华经典,https://cdn8.163189.xyz/163189/lhjd
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华经典,https://hls-gateway.vpstv.net/streams/476294.m3u8
凤凰卫视中文台,https://cdn6.163189.xyz/163189/fhzw
凤凰卫视中文台,http://r.jdshipin.com/cCCzW
凤凰卫视中文台,http://cdn6.163189.xyz/163189/fhzw
凤凰卫视中文台,https://smt2.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd
凤凰卫视中文台,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixtv_hd
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳视澳门,http://r.jdshipin.com/n2YZI
澳视澳门,http://cdn6.163189.xyz/163189/asam
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视澳门,http://php.jdshipin.com/PLTV/iptv.php?id=asam
澳视卫星,https://cdn6.163189.xyz/163189/as
澳视卫星,http://r.jdshipin.com/QFhCq
澳视卫星,http://cdn6.163189.xyz/163189/as
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳视卫星,http://php.jdshipin.com:8880/TVOD/iptv.php?id=as
澳门体育,https://cdn6.163189.xyz/163189/amty
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门体育,http://cdn6.163189.xyz/163189/amty#http://115.190.252.60:20508/sports.php?id=amty
澳门综艺,https://cdn6.163189.xyz/163189/amzy
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门莲花,https://cdn6.163189.xyz/163189/amlh
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳门莲花,http://cdn6.163189.xyz/163189/amlh
龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华电影,https://hls-gateway.vpstv.net/streams/476300.m3u8
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华偶像,https://hls-gateway.vpstv.net/streams/708930.m3u8
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华日韩,https://hls-gateway.vpstv.net/streams/476231.m3u8
CHU综合,https://cdn6.163189.xyz/163189/chu
CH5综合,https://cdn6.163189.xyz/163189/ch5
CH8综合,https://cdn6.163189.xyz/163189/ch8
TVBJ1,https://hls-gateway.vpstv.net/streams/709490.m3u8
TVBJ1,http://cdn3.163189.xyz/live/j1/stream.m3u8
TVBJ1,https://hls-gateway.vpstv.net/streams/476199.m3u8
TVB Plus,https://tvb.go-iptv.ggff.net/stream/tvb/tvbplus/master.m3u8?u=caonima&p=17dff6b2f2f8765d17991c586cbb7ef9827a1dd4982e17b915453c457e4636ab
TVB Plus,https://cdn6.163189.xyz/163189/tvbp
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB Plus,https://o11.163189.xyz/stream/tvb/tvbp/
TVB Plus,https://hls.163189.xyz/163189/a2beac471af96802
TVBS,https://4g.158.qzz.io/163189/1bcf344d4a0ea28c
TVBS,https://t.freetv.fun/live/tvbs.m3u8
TVBS,https://t.freetv.fun/live/tvbs-asia.m3u8
TVBS,https://www.judy.xx.kg/judy.php?id=4gtv-4gtv073
TVBS,https://hls-gateway.vpstv.net/streams/708925.m3u8
娱乐新闻台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbentertainment
黄金华剧台,https://hls.163189.xyz/163189/71fb62ece10887e8
星河台,https://o11.163189.xyz/stream/live/tvbxh/
星河台,http://r.jdshipin.com/sXuuD
星河台,http://r.jdshipin.com/Voac4
星河台,http://cdn6.163189.xyz/163189/tvbxh
星河台,http://o11.163189.xyz/stream/live/tvbxh/
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd
翡翠一台,https://mytv.cdn.loc.cc/o12.php?id=fct
翡翠一台,http://cdn6.163189.xyz/163189/tvb1
翡翠一台,https://6.cdn.loc.cc/163189.php?id=tvb1
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-10.m3u8
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8
Now新闻,http://cdn.163189.xyz/163189/now
Now新闻,https://cdn.163189.xyz/163189/now
HOY 77,https://cdn6.163189.xyz/163189/hoy
HOY 77,http://cdn.163189.xyz/163189/hoy
HOY 77,http://r.jdshipin.com/sFw4S
HOY 77,https://hls-gateway.vpstv.net/streams/645372.m3u8
HOY 78,http://cdn.163189.xyz/live/hoy/stream.m3u8
HOY 78,https://cdn.163189.xyz/163189/hoy78
HOY 78,https://hls-gateway.vpstv.net/streams/709088.m3u8
ViuTV,https://cdn.163189.xyz/163189/viu
ViuTV,http://r.jdshipin.com/vSJvl
ViuTV,http://r.jdshipin.com/TcKr2
ViuTV,http://smt.1678520.xyz/smt3.2.3.php?id=viu1_twn
ViuTV,https://cdn10.163189.xyz/163189/viu/
港台电视33,http://cdn6.163189.xyz/163189/cctv1
PopC电影,http://tl.061833.xyz/tl/popc
中天综合台,https://cdn.19891230.eu.org/api/Cti-K/index.m3u8
中天娱乐台,https://cdn.19891230.eu.org/api/Cti-E/index.m3u8
中天亚洲台,https://cdn.19891230.eu.org/api/Cti-I/index.m3u8
民视台湾台,https://smart.pendy.dpdns.org/Smart.php?id=ftvtaiwan_twn
民视台湾台,https://hls-gateway.vpstv.net/streams/476244.m3u8
民视第一台,https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdian_twn
民视第一台,https://hls-gateway.vpstv.net/streams/476243.m3u8
民视影剧台,https://cdn12.178.indevs.in/163189/73d93f1c22fa91d7
东森综合台,https://cdn.19891230.eu.org/api/ET-Variety-Channel/index.m3u8
东森戏剧台,https://smt.1678520.xyz/163189/f60cd3f14b06dabc
东森戏剧台,https://cdn.19891230.eu.org/api/ET-Drama-Channel/index.m3u8
东森洋片台,https://smt.1678520.xyz/163189/cd69d6ff4e8217c7
东森洋片台,https://cdn.19891230.eu.org/api/ET-Foreign-Movie-Channel/index.m3u8
